mean,RMS,ptp,std,max,min
-0.147,0.977,2.293,0.966,1.167,-1.125
-0.127,0.404,0.856,0.384,0.189,-0.667
0.994,1.61,2.813,1.266,2.023,-0.789
-0.534,0.56,0.397,0.166,-0.361,-0.759
0.006,0.132,0.306,0.132,0.128,-0.178
-0.198,0.393,0.795,0.34,0.128,-0.667
-0.769,0.846,0.764,0.353,-0.269,-1.034
-0.198,0.245,0.306,0.144,0.006,-0.3
-0.076,0.085,0.092,0.038,-0.025,-0.117
-0.168,0.189,0.214,0.088,-0.055,-0.269
-0.178,0.297,0.52,0.238,0.159,-0.361
-0.239,0.299,0.428,0.18,-0.055,-0.483
-0.259,0.834,1.681,0.793,0.862,-0.82
0.077,0.176,0.336,0.159,0.189,-0.147
-0.636,0.676,0.55,0.229,-0.392,-0.942
-0.157,0.257,0.459,0.203,0.128,-0.331
-0.962,1.029,0.825,0.364,-0.453,-1.278
0.138,1.62,3.424,1.614,2.421,-1.003
-0.504,0.543,0.428,0.202,-0.361,-0.789
-0.708,0.736,0.428,0.202,-0.422,-0.85
0.424,1.487,3.332,1.425,2.39,-0.942
-0.208,0.258,0.336,0.152,-0.086,-0.422
-0.178,0.28,0.459,0.216,-0.025,-0.483
0.576,1.393,2.69,1.268,1.473,-1.217
-0.922,0.959,0.642,0.265,-0.575,-1.217
0.587,1.312,2.629,1.174,2.237,-0.392
-0.422,0.492,0.611,0.253,-0.147,-0.759
-0.382,0.605,1.039,0.47,0.281,-0.759
-0.066,0.072,0.061,0.029,-0.025,-0.086
-0.117,0.209,0.367,0.173,0.128,-0.239
-0.168,0.256,0.459,0.194,0.097,-0.361
-0.157,0.541,1.253,0.518,0.525,-0.728
0.077,0.258,0.55,0.246,0.281,-0.269
-1.92,2.459,3.302,1.535,0.25,-3.052
-0.636,0.671,0.52,0.213,-0.392,-0.911
0.352,0.402,0.459,0.194,0.617,0.159
0.301,0.377,0.55,0.227,0.556,0.006
-0.473,1.307,2.599,1.218,0.403,-2.196
-2.287,2.32,0.825,0.389,-1.737,-2.562
0.077,0.426,1.009,0.419,0.525,-0.483
0.108,0.483,1.131,0.471,0.739,-0.392
-0.881,1.592,2.966,1.326,0.22,-2.746
-0.443,0.745,1.376,0.599,0.097,-1.278
-0.789,1.108,1.651,0.778,0.311,-1.339
-0.453,1.333,2.66,1.254,1.32,-1.339
-0.545,1.192,2.293,1.06,0.953,-1.339
0.077,1.027,2.232,1.024,0.862,-1.37
-0.647,1.028,1.804,0.799,0.036,-1.768
-0.178,1.053,2.201,1.038,0.556,-1.645
-0.82,1.571,2.843,1.34,1.076,-1.768
-0.606,1.259,2.66,1.103,0.587,-2.073
-0.351,1.215,2.813,1.163,0.923,-1.89
0.454,0.599,0.948,0.39,0.892,-0.055
-0.504,1.051,1.957,0.922,0.801,-1.156
-0.229,0.27,0.306,0.144,-0.025,-0.331
-1.136,1.558,2.538,1.066,0.311,-2.226
0.79,0.921,1.101,0.472,1.443,0.342
0.454,0.551,0.703,0.312,0.892,0.189
-0.015,1.046,2.262,1.046,0.77,-1.492
0.271,0.498,0.887,0.418,0.862,-0.025
0.739,0.818,0.795,0.349,1.045,0.25
0.739,0.854,1.039,0.427,1.229,0.189
0.485,1.622,3.699,1.548,2.574,-1.125
-0.157,0.317,0.673,0.275,0.189,-0.483
-0.127,0.139,0.122,0.058,-0.086,-0.208
0.78,1.42,2.629,1.186,2.452,-0.178
-0.29,0.53,1.07,0.444,0.189,-0.881
-0.269,0.574,1.223,0.507,0.281,-0.942
1.412,1.696,2.14,0.94,2.237,0.097
-0.789,0.79,0.092,0.043,-0.728,-0.82
-0.055,1.255,2.966,1.253,1.657,-1.309
0.21,1.166,2.629,1.147,1.809,-0.82
0.22,1.468,3.18,1.451,2.268,-0.911
0.658,1.112,1.987,0.897,1.381,-0.606
0.23,0.867,1.773,0.836,1.412,-0.361
-0.555,0.567,0.245,0.115,-0.392,-0.636
-0.035,0.94,2.293,0.939,1.167,-1.125
0.78,1.892,3.852,1.724,2.207,-1.645
0.933,1.473,2.568,1.14,1.901,-0.667
1.28,1.684,2.324,1.095,2.054,-0.269
1.178,1.178,0.031,0.014,1.198,1.167
0.525,1.704,3.455,1.621,1.687,-1.768
